Cosmic Watch Muon Detector
Device ID: Kingswood College B
Firmware version: 2.1.1 non official
Compiled: Jul 22 2018 at 15:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This software can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp,Measured ADC,SIPM Voltage,Dead Time,Temperature C
10516,6550225,70,18.9,679647,19.6
10517,6550379,192,32.7,679672,19.6
10518,6550533,353,67.6,679697,19.6
10519,6551645,153,26.9,679795,19.6
10520,6551686,352,66.9,679818,19.6
10521,6552648,376,76.4,679919,19.6
10522,6553286,207,35.3,680015,19.6
10523,6553722,63,17.9,680043,19.6
10524,6553886,103,22.2,680066,19.6
10525,6554358,62,17.8,680172,19.6
10526,6554862,467,122,680196,18.8
10527,6556428,368,72.9,680328,19.6
10528,6556496,326,59.1,680352,19.6
10529,6556750,510,148,680377,18.8
10530,6556988,120,23.6,680401,19.6
10531,6557136,241,41.4,680427,19.6
10532,6558095,312,55.7,680524,19.6
10533,6558293,286,49.8,680549,19.6
10534,6559025,83,20.5,680646,19.6
10535,6559186,199,33.9,680671,19.6
10536,6562994,295,51.7,680869,19.6
10537,6564126,403,89.0,680967,19.3
10538,6564379,216,36.8,680991,19.6
10539,6564953,327,59.3,681115,19.6
10540,6565172,102,22.2,681138,19.6
10541,6565381,408,90.6,681165,19.3
10542,6565432,499,141,681188,18.8
10543,6566874,220,37.6,681319,19.6
10544,6567357,295,51.7,681342,19.6
10545,6568203,255,44.0,681441,19.6
10546,6568262,463,119,681464,18.8
10547,6568297,62,17.8,681490,19.6
10548,6568415,412,92.9,681514,18.8
10549,6568807,67,18.5,681539,19.6
10550,6570884,78,19.9,681670,19.6
10551,6571204,216,36.8,681769,19.6
10552,6571553,195,33.2,681792,19.6
10553,6572061,88,21.0,681825,19.6
10554,6572274,115,23.2,681924,19.6
10555,6572945,206,35.1,681949,19.6
10556,6574056,372,74.3,682047,19.6
10557,6574758,380,78.1,682143,19.6
10558,6576089,211,36.0,682242,19.6
10559,6576129,163,28.2,682266,19.6
10560,6576297,508,145,682292,18.8
10561,6576866,71,19.1,682389,19.6
10562,6576929,143,25.7,682415,19.6
10563,6577255,590,201,682439,18.8
10564,6577332,142,25.6,682465,19.6
10565,6578702,193,32.8,682597,19.6
10566,6578809,451,113,682623,18.8
10567,6580419,359,69.9,682719,19.6
10568,6580857,51,15.9,682824,19.6
10569,6581095,49,15.5,682850,19.6
10570,6581698,60,17.4,682874,19.6
10571,6582085,387,81.0,682972,19.6
10572,6582240,70,18.9,682997,19.6
10573,6583236,231,39.5,683097,19.6
10574,6583343,358,69.1,683121,19.6
10575,6583814,57,16.9,683147,19.6
10576,6583999,67,18.5,683244,19.6
10577,6584619,192,32.7,683268,19.6
10578,6584845,167,28.8,683294,19.6
10579,6585397,63,17.9,683391,19.6
10580,6586397,316,56.8,683491,19.6
10581,6587470,56,16.8,683588,19.6
10582,6587832,131,24.5,683621,19.6
10583,6589829,262,45.2,683752,19.6
10584,6590551,243,41.7,683850,19.6
10585,6590802,769,568,683875,18.5
10586,6591270,527,156,684087,18.8
10587,6591483,575,187,684184,18.5
10588,6592225,56,16.8,684208,19.6
10589,6592323,108,22.6,684233,19.6
10590,6593057,384,80.1,684329,19.6
10591,6593102,326,59.1,684353,19.6
10592,6594310,88,21.0,684449,19.6
10593,6595071,240,41.2,684546,19.6
10594,6595875,78,19.9,684642,19.6
10595,6596263,444,109,684668,18.8
10596,6596668,238,40.8,684693,19.6
10597,6597222,504,144,684799,18.8
10598,6597317,524,151,684822,18.8
10599,6599068,79,20.0,684953,19.6
10600,6599099,110,22.8,684977,19.6
10601,6599437,575,187,685192,18.5
10602,6599821,391,82.4,685219,19.6
10603,6600955,115,23.2,685317,19.6
10604,6601837,376,76.4,685414,19.6
10605,6602568,455,117,685510,18.8
10606,6605225,408,90.6,685642,18.8
10607,6605772,49,15.5,685737,19.6
10608,6606493,496,144,685835,18.5
10609,6606533,112,22.9,685858,19.6
10610,6607086,57,16.9,685885,19.6
10611,6607210,63,17.9,685918,19.6
10612,6607964,364,71.7,686018,19.6
10613,6607999,207,35.3,686042,19.6
10614,6608076,49,15.5,686067,19.6
10615,6608220,639,250,686090,18.5
10616,6609007,515,148,686188,18.8
10617,6609355,366,72.4,686214,19.6
10618,6610791,391,82.4,686347,19.6
10619,6613238,120,23.6,686478,19.6
10620,6613908,71,19.1,686578,19.6
10621,6614166,319,57.6,686602,19.6
10622,6614974,192,32.7,686700,19.6
10623,6615022,359,69.9,686724,19.6
10624,6615106,120,23.6,686749,19.6
10625,6616082,92,21.3,686848,19.6
10626,6617633,158,27.5,686944,19.6
10627,6617662,391,82.4,686969,19.6
10628,6617789,140,25.4,686996,19.6
10629,6617917,192,32.7,687020,19.6
10630,6618249,92,21.3,687117,19.6
10631,6618884,384,80.1,687140,19.6
10632,6619351,451,113,687238,18.8
10633,6620176,67,18.5,687263,19.6
10634,6623477,113,23.0,687464,19.6
10635,6623594,131,24.5,687489,19.6
10636,6624661,384,80.1,687589,19.6
10637,6624895,312,55.7,687613,19.6
10638,6625344,440,109,687638,18.8
10639,6626127,49,15.5,687735,19.6
10640,6626688,120,23.6,687841,19.6
10641,6628343,344,64.7,687938,19.6
10642,6629958,451,113,688071,18.8
10643,6630614,62,17.8,688095,19.6
10644,6630685,460,120,688121,18.8
10645,6630996,71,19.1,688218,19.6
10646,6631400,184,31.4,688241,19.6
10647,6631470,334,61.4,688265,19.6
10648,6631521,127,24.2,688290,19.6
10649,6631610,192,32.7,688316,19.6
10650,6631640,284,49.4,688341,19.6
10651,6632351,88,21.0,688440,19.6
10652,6632802,83,20.5,688465,19.6
10653,6632828,88,21.0,688489,19.6
10654,6634154,188,32.0,688627,19.6
10655,6635148,275,47.7,688723,19.6
10656,6635726,480,130,688749,18.8
10657,6636991,56,16.8,688847,19.6
10658,6637051,140,25.4,688874,19.6
10659,6640807,195,33.2,689072,19.6
10660,6642040,300,52.8,689171,19.6
10661,6642342,384,80.1,689194,19.6
10662,6642614,480,130,689292,18.8
10663,6642668,108,22.6,689316,19.6
10664,6643199,176,30.1,689345,19.6
10665,6643789,51,15.9,689441,19.6
10666,6644087,88,21.0,689467,19.6
10667,6645119,243,41.7,689564,19.6
10668,6646381,335,61.8,689662,19.6
10669,6647132,51,15.9,689765,19.6
10670,6647378,127,24.2,689789,19.6
10671,6648182,49,15.5,689887,19.6
10672,6650762,88,21.0,690018,19.6
10673,6650848,94,21.5,690045,19.6
10674,6651383,184,31.4,690142,19.6
10675,6651444,231,39.5,690168,19.6
10676,6652841,679,318,690265,18.5
10677,6653239,78,19.9,690362,19.6
10678,6653791,81,20.3,690386,19.6
10679,6654042,120,23.6,690412,19.6
10680,6654110,127,24.2,690436,19.6
10681,6657108,199,33.9,690603,19.6
10682,6657498,99,21.9,690700,19.6
10683,6657642,78,19.9,690733,19.6
10684,6657714,195,33.2,690760,19.6
10685,6658516,319,57.6,690856,19.6
10686,6658562,387,81.0,690884,19.6
10687,6658800,51,15.9,690907,19.6
10688,6660033,368,72.9,691007,19.6
10689,6660537,177,30.3,691030,19.6
10690,6660861,184,31.4,691131,19.6
10691,6661075,214,36.5,691154,19.6
10692,6661243,307,54.5,691181,19.6
10693,6661761,127,24.2,691277,19.6
10694,6662550,60,17.4,691305,19.6
10695,6663011,291,51.0,691400,19.6
10696,6663582,51,15.9,691428,19.6
10697,6663960,79,20.0,691531,19.6
10698,6664713,352,66.9,691555,19.6
10699,6664930,231,39.5,691653,19.6
10700,6666498,487,133,691751,18.8
10701,6666936,255,44.0,691776,19.6
10702,6667094,92,21.3,691874,19.6
10703,6667143,152,26.8,691897,19.6
10704,6667632,60,17.4,691922,19.6
10705,6668162,184,31.4,692019,19.6
10706,6668964,115,23.2,692044,19.6
10707,6669955,480,130,692141,18.8
10708,6670590,51,15.9,692240,19.6
10709,6670639,97,21.7,692264,19.6
10710,6672310,120,23.6,692362,19.6
10711,6672485,300,52.8,692459,19.6
10712,6672548,460,120,692489,18.8
10713,6672934,56,16.8,692515,19.6
10714,6672998,355,68.3,692538,19.6
10715,6673720,70,18.9,692638,19.6
10716,6673926,76,19.7,692662,19.6
10717,6674695,71,19.1,692761,19.6
10718,6675354,78,19.9,692784,19.6
10719,6677265,344,64.7,692916,19.6
10720,6679231,280,48.7,693044,19.6
10721,6679452,396,85.3,693070,19.6
10722,6679635,224,38.3,693093,19.6
10723,6680031,49,15.5,693193,19.6
10724,6680515,206,35.1,693217,19.6
10725,6681009,275,47.7,693317,19.6
10726,6682411,57,16.9,693422,19.6
10727,6682554,52,16.0,693444,19.6
10728,6683710,284,49.4,693543,19.6
10729,6686841,103,22.2,693707,19.6
10730,6686925,487,133,693734,18.8
10731,6687041,639,250,693759,18.5
10732,6689219,110,22.8,693892,19.6
10733,6689727,352,66.9,693989,19.6
10734,6689880,743,466,694015,18.5
10735,6689926,71,19.1,694039,19.6
10736,6693008,76,19.7,694375,19.6
10737,6693232,156,27.3,694396,19.6
10738,6693389,508,145,694422,18.8
10739,6693987,89,21.1,694519,19.6
10740,6694044,143,25.7,694545,19.6
10741,6694347,131,24.5,694577,19.6
10742,6694511,56,16.8,694600,19.6
10743,6695038,327,59.3,694698,19.6
10744,6695145,931,1125,694721,18.5
10745,6695211,358,69.1,694748,19.6
10746,6695371,60,17.4,694772,19.6
10747,6695590,352,66.9,694799,19.6
10748,6695662,113,23.0,694823,19.6
10749,6695823,204,34.7,694920,19.6
10750,6695965,62,17.8,694942,19.6
10751,6696522,252,43.4,694967,19.6
10752,6697110,348,65.6,695062,19.6
10753,6697798,332,61.2,695089,19.6
10754,6698167,76,19.7,695186,19.6
10755,6698320,366,72.4,695221,19.6
10756,6698647,369,73.4,695245,19.6
10757,6699127,236,40.4,695342,19.6
10758,6700429,167,28.8,695438,19.6
10759,6701467,236,40.4,695537,19.6
10760,6701596,184,31.4,695559,19.6
10761,6701885,462,121,695587,18.8
10762,6702461,412,92.9,695683,19.3
10763,6702931,364,71.7,695711,19.6
10764,6704439,51,15.9,695838,19.6
10765,6704685,289,50.5,695864,19.6
10766,6704844,57,16.9,695885,19.6
10767,6706002,62,17.8,695984,19.6
10768,6706266,88,21.0,696006,19.6
10769,6707257,327,59.3,696113,19.6
10770,6707334,556,174,696139,18.5
10771,6707542,327,59.3,696236,19.6
10772,6707830,352,66.9,696261,19.6
10773,6708681,304,53.7,696357,19.6
10774,6710177,96,21.7,696454,19.6
10775,6710207,193,32.8,696478,19.6
10776,6711820,323,58.5,696609,19.6
10777,6711849,524,151,696634,18.8
10778,6712018,63,17.9,696660,19.6
10779,6712549,391,82.4,696684,19.6
10780,6712661,127,24.2,696709,19.6
10781,6713221,579,187,696805,18.5
10782,6714087,312,55.7,696902,19.6
10783,6714317,73,19.3,696926,19.6
10784,6715522,248,42.7,697032,19.6
10785,6716501,67,18.5,697132,19.6
10786,6716708,51,15.9,697156,19.6
10787,6716870,743,466,697184,18.5
10788,6717210,448,112,697279,18.8
10789,6717488,135,24.9,697304,19.6
10790,6717638,440,109,697328,18.8
10791,6718215,54,16.4,697426,19.6
10792,6718416,78,19.9,697450,19.6
10793,6718778,71,19.1,697477,19.6
10794,6719289,696,308,697574,18.5
10795,6719360,108,22.6,697600,19.6
10796,6719622,368,72.9,697624,19.6
10797,6720247,399,87.3,697649,19.3
10798,6721120,399,87.3,697757,19.6
10799,6722363,412,92.9,697853,18.8
10800,6723048,512,144,697953,18.8
10801,6723783,409,91.1,698049,19.3
10802,6723892,384,80.1,698076,19.6
10803,6724346,176,30.1,698099,19.6
10804,6724731,88,21.0,698198,19.6
10805,6726233,56,16.8,698294,19.6
10806,6726501,60,17.4,698321,19.6
10807,6726711,56,16.8,698345,19.6
10808,6726989,195,33.2,698445,19.6
10809,6727373,120,23.6,698469,19.6
10810,6728867,335,61.8,698569,19.6
10811,6729563,127,24.2,698664,19.6
10812,6730103,112,22.9,698764,19.6
10813,6731285,231,39.5,698870,19.6
10814,6731355,83,20.5,698893,19.6
10815,6731619,127,24.2,698919,19.6
10816,6731985,366,72.4,698942,19.6
10817,6733047,94,21.5,699039,19.6
10818,6733154,51,15.9,699064,19.6
10819,6733749,124,23.9,699161,19.6
10820,6734521,335,61.8,699260,19.6
10821,6735552,159,27.7,699356,19.6
10822,6736031,78,19.9,699381,19.6
10823,6736208,719,345,699405,18.5
10824,6736672,51,15.9,699502,19.6
10825,6736973,911,1247,699527,18.2
10826,6737103,79,20.0,699553,19.6
10827,6737956,110,22.8,699844,19.6
10828,6738166,179,30.6,699868,19.6
10829,6738887,174,29.8,699964,19.6
10830,6739553,158,27.5,699988,19.6
10831,6739594,103,22.2,700011,19.6
10832,6739805,102,22.2,700108,19.6
10833,6740127,65,18.2,700132,19.6
10834,6740425,252,43.4,700157,19.6
10835,6740501,664,271,700182,18.5
10836,6740660,56,16.8,700208,19.6
10837,6741138,428,102,700305,18.8
10838,6741391,63,17.9,700329,19.6
10839,6742219,199,33.9,700425,19.6
10840,6743659,159,27.7,700521,19.6
10841,6743896,462,121,700552,18.8
10842,6745613,88,21.0,700687,19.6
10843,6746443,67,18.5,700785,19.6
10844,6747533,63,17.9,700884,19.6
10845,6747618,120,23.6,700908,19.6
10846,6747963,51,15.9,700933,19.6
10847,6748034,51,15.9,700956,19.6
10848,6750350,192,32.7,701121,19.6
10849,6751678,302,53.3,701219,19.6
10850,6753915,327,59.3,701351,19.6
10851,6754081,60,17.4,701376,19.6
10852,6754450,115,23.2,701403,19.6
10853,6756436,120,23.6,701533,19.6
10854,6757175,88,21.0,701631,19.6
10855,6757286,337,62.3,701654,19.6
10856,6757333,224,38.3,701685,19.6
10857,6757484,120,23.6,701712,19.6
10858,6758117,639,250,701810,18.5
10859,6758605,207,35.3,701838,19.6
10860,6758742,63,17.9,701861,19.6
10861,6759496,167,28.8,701959,19.6
10862,6759721,79,20.0,701982,19.6
10863,6759786,137,25.1,702007,19.6
10864,6760685,352,66.9,702103,19.6
10865,6761123,472,126,702203,18.8
10866,6762218,167,28.8,702301,19.6
10867,6762837,255,44.0,702328,19.6
10868,6763459,49,15.5,702425,19.6
10869,6763691,49,15.5,702450,19.6
10870,6763793,344,64.7,702482,19.6
10871,6764694,472,126,702577,18.8
10872,6765450,113,23.0,702675,19.6
10873,6765743,56,16.8,702700,19.6
10874,6766753,112,22.9,702800,19.6
10875,6766785,271,46.9,702824,19.6
10876,6767170,76,19.7,702850,19.6
10877,6768930,487,133,702980,18.8
10878,6769369,217,37.0,703005,19.6
10879,6769613,307,54.5,703101,19.6
10880,6770496,391,82.4,703127,19.6
10881,6770648,71,19.1,703223,19.6
10882,6771842,112,22.9,703322,19.6
10883,6771904,159,27.7,703346,19.6
10884,6772875,51,15.9,703445,19.6
10885,6774169,448,112,703547,18.8
10886,6774199,60,17.4,703574,19.6
10887,6774496,56,16.8,703596,19.6
10888,6775080,103,22.2,703697,19.6
10889,6775208,83,20.5,703720,19.6
10890,6776383,454,115,703822,18.8
10891,6777658,380,78.1,703917,19.6
10892,6778212,52,16.0,704017,19.6
10893,6778494,134,24.8,704038,19.6
10894,6780150,408,90.6,704137,19.3
10895,6780796,60,17.4,704232,19.6
10896,6780968,348,65.6,704260,19.6
10897,6782492,352,66.9,704390,19.6
10898,6782546,204,34.7,704419,19.6
10899,6783165,307,54.5,704451,19.6
10900,6784742,83,20.5,704581,19.6
10901,6785294,51,15.9,704606,19.6
10902,6785351,83,20.5,704630,19.6
10903,6785754,81,20.3,704729,19.6
10904,6786521,51,15.9,704753,19.6
10905,6787420,287,50.2,704853,19.6
10906,6787802,83,20.5,704951,19.6
10907,6788249,63,17.9,704977,19.6
10908,6789847,391,82.4,705107,19.6
10909,6790801,492,135,705132,18.8
10910,6791042,57,16.9,705230,19.6
10911,6791354,179,30.6,705258,19.6
10912,6791528,56,16.8,705281,19.6
10913,6792847,216,36.8,705381,19.6
10914,6792942,120,23.6,705414,19.6
10915,6794722,89,21.1,705544,19.6
10916,6795018,147,26.2,705570,19.6
10917,6795527,152,26.8,705668,19.6
10918,6797510,300,52.8,705802,19.6
10919,6797622,312,55.7,705826,19.6
10920,6797831,280,48.7,705854,19.6
10921,6797855,62,17.8,705878,19.6
10922,6798362,472,126,705976,18.8
10923,6798618,512,144,706000,18.5
10924,6800128,518,151,706097,18.8
10925,6800255,327,59.3,706122,19.6
10926,6800346,287,50.2,706148,19.6
10927,6801595,396,85.3,706278,19.6
10928,6802329,76,19.7,706311,19.6
10929,6803552,145,26.0,706409,19.6
10930,6803747,659,253,706506,18.5
10931,6804607,368,72.9,706531,19.6
10932,6806708,127,24.2,706662,19.6
10933,6807554,252,43.4,706759,19.6
10934,6809428,335,61.8,706890,19.6
10935,6810067,335,61.8,706988,19.6
10936,6810855,103,22.2,707011,19.6
10937,6811206,147,26.2,707109,19.6
10938,6811366,284,49.4,707133,19.6
10939,6811649,134,24.8,707158,19.6
10940,6812071,56,16.8,707183,19.6
10941,6812381,487,133,707281,18.8
10942,6813276,62,17.8,707387,19.6
10943,6813312,432,102,707410,18.8
10944,6814114,51,15.9,707434,19.6
10945,6815174,227,38.8,707531,19.6
10946,6815665,63,17.9,707629,19.6
10947,6816724,78,19.9,707727,19.6
10948,6816853,723,388,707753,18.5
10949,6817561,496,144,707849,18.8
10950,6817811,376,76.4,707874,19.6
10951,6817940,51,15.9,707897,19.6
10952,6818666,76,19.7,707993,19.6
10953,6820421,428,102,708090,18.8
10954,6820674,161,27.9,708115,19.6
10955,6821713,344,64.7,708213,19.6
10956,6822029,51,15.9,708310,19.6
10957,6824349,60,17.4,708448,19.6
10958,6825364,88,21.0,708546,19.6
10959,6826321,287,50.2,708642,19.6
10960,6826968,63,17.9,708667,19.6
10961,6827399,368,72.9,708764,19.6
10962,6827944,79,20.0,708791,19.6
10963,6829394,184,31.4,708921,19.6
10964,6831018,337,62.3,709021,19.6
10965,6831167,140,25.4,709045,19.6
10966,6831433,49,15.5,709143,19.6
10967,6831474,319,57.6,709166,19.6
10968,6831637,355,68.3,709191,19.6
10969,6831886,312,55.7,709215,19.6
10970,6832363,159,27.7,709242,19.6
10971,6833434,76,19.7,709349,19.6
10972,6835181,103,22.2,709482,19.6
10973,6835505,56,16.8,709507,19.6
10974,6836081,143,25.7,709601,19.6
10975,6836661,76,19.7,709626,19.6
10976,6837290,280,48.7,709721,19.6
10977,6838174,504,144,709821,18.8
10978,6838201,79,20.0,709846,19.6
10979,6838802,263,45.4,709873,19.6
10980,6838994,88,21.0,709970,19.6
10981,6839404,376,76.4,709997,19.6
10982,6839692,339,63.0,710019,19.6
10983,6840118,451,113,710116,18.8
10984,6840962,408,90.6,710139,18.8
10985,6841367,135,24.9,710239,19.6
10986,6841543,83,20.5,710273,19.6
10987,6841810,220,37.6,710297,19.6
10988,6842848,56,16.8,710396,19.6
10989,6843613,359,69.9,710493,19.6
10990,6844551,255,44.0,710592,19.6
10991,6845495,444,109,710687,18.8
10992,6846636,56,16.8,710954,19.6
10993,6846674,63,17.9,710976,19.6
10994,6846747,51,15.9,711002,19.6
10995,6847318,551,165,711026,18.5
10996,6847796,71,19.1,711124,19.6
10997,6848306,56,16.8,711146,19.6
10998,6848403,551,165,711171,18.5
10999,6848439,112,22.9,711195,19.6
11000,6849184,216,36.8,711319,19.6
11001,6850120,120,23.6,711417,19.6
11002,6850804,632,233,711516,18.5
11003,6850880,113,23.0,711539,19.6
11004,6851008,92,21.3,711564,19.6
11005,6851624,108,22.6,711587,19.6
11006,6852327,316,56.8,711685,19.6
11007,6852694,79,20.0,711710,19.6
11008,6852986,83,20.5,711809,19.6
11009,6853740,284,49.4,711834,19.6
11010,6854775,176,30.1,711932,19.6
11011,6855503,252,43.4,712028,19.6
11012,6855908,76,19.7,712053,19.6
11013,6856938,174,29.8,712149,19.6
11014,6857635,231,39.5,712254,19.6
11015,6858401,364,71.7,712354,19.6
11016,6858874,192,32.7,712379,19.6
11017,6859658,384,80.1,712479,19.6
11018,6860112,67,18.5,712503,19.6
11019,6861776,60,17.4,712634,19.6
11020,6861880,307,54.5,712657,19.6
11021,6862540,519,154,712755,18.8
11022,6863822,486,136,712852,18.8
11023,6864105,112,22.9,712880,19.6
11024,6864485,71,19.1,712905,19.6
11025,6867167,513,149,713072,18.8
11026,6867502,112,22.9,713096,19.6
11027,6867928,307,54.5,713195,19.6
11028,6868726,384,80.1,713218,19.6
11029,6869265,103,22.2,713324,19.6
11030,6869922,216,36.8,713423,19.6
11031,6871385,71,19.1,713521,19.6
11032,6872120,60,17.4,713622,19.6
11033,6873508,408,90.6,713720,18.8
11034,6874092,152,26.8,713745,19.6
11035,6874523,96,21.7,713840,19.6
11036,6874936,486,136,713865,18.8
11037,6875168,70,18.9,713890,19.6
11038,6875770,92,21.3,713989,19.6
11039,6875836,319,57.6,714014,19.6
11040,6875906,238,40.8,714041,19.6
11041,6876805,230,39.4,714139,19.6
11042,6876868,423,97.4,714165,18.8
11043,6877181,127,24.2,714197,19.6
11044,6877453,486,136,714292,18.8
11045,6878113,56,16.8,714319,19.6
11046,6878993,432,102,714414,18.8
11047,6879102,78,19.9,714442,19.6
11048,6879740,79,20.0,714537,19.6
11049,6881163,316,56.8,714636,19.6
11050,6881315,158,27.5,714658,19.6
11051,6881625,83,20.5,714684,19.6
11052,6881849,83,20.5,714781,19.6
11053,6881946,120,23.6,714806,19.6
11054,6882290,344,64.7,714829,19.6
11055,6883559,287,50.2,714929,19.6
11056,6884323,135,24.9,715026,19.6
11057,6884605,515,148,715050,18.5
11058,6885889,140,25.4,715154,19.6
11059,6886200,71,19.1,715251,19.6
11060,6886681,271,46.9,715275,19.6
11061,6886928,83,20.5,715300,19.6
11062,6886980,179,30.6,715324,19.6
11063,6887258,127,24.2,715422,19.6
11064,6887485,460,120,715447,18.8
11065,6887677,222,38.0,715473,19.6
11066,6887916,88,21.0,715686,19.6
11067,6888718,96,21.7,715779,19.6
11068,6889386,96,21.7,715876,19.6
11069,6889599,51,15.9,715899,19.6
11070,6890400,103,22.2,715996,19.6
11071,6890461,62,17.8,716020,19.6
11072,6891750,134,24.8,716125,19.6
11073,6893564,248,42.7,716255,19.6
11074,6893721,359,69.9,716282,19.6
11075,6894629,73,19.3,716378,19.6
11076,6896617,51,15.9,716477,19.6
11077,6896996,70,18.9,716574,19.6
11078,6898350,184,31.4,716672,19.6
11079,6899243,291,51.0,716768,19.6
11080,6899443,56,16.8,716794,19.6
11081,6901089,220,37.6,716924,19.6
11082,6901946,76,19.7,716951,19.6
11083,6902384,60,17.4,717048,19.6
11084,6902573,348,65.6,717074,19.6
11085,6903132,248,42.7,717171,19.6
11086,6903614,94,21.5,717196,19.6
11087,6903656,248,42.7,717217,19.6
11088,6903706,344,64.7,717243,19.6
11089,6903799,387,81.0,717267,19.6
11090,6904280,179,30.6,717366,19.6
11091,6905421,304,53.7,717462,19.6
11092,6906612,364,71.7,717560,19.6
11093,6907576,659,253,717657,18.5
11094,6908361,543,165,717683,18.5
11095,6908667,465,122,717781,18.8
11096,6909690,115,23.2,717879,19.6
11097,6910264,127,24.2,717903,19.6
11098,6912799,94,21.5,718070,19.6
11099,6913637,78,19.9,718094,19.6
11100,6915103,292,51.1,718227,19.6
11101,6915642,134,24.8,718260,19.6
11102,6916063,188,32.0,718355,19.6
11103,6917553,294,51.5,718453,19.6
11104,6919166,127,24.2,718582,19.6
11105,6920033,415,95.0,718609,18.8
11106,6920749,231,39.5,718707,19.6
11107,6920898,209,35.6,718733,19.6
11108,6921518,176,30.1,718829,19.6
11109,6921691,152,26.8,718854,19.6
11110,6922566,112,22.9,718949,19.6
11111,6922770,92,21.3,718975,19.6
11112,6923536,88,21.0,719070,19.6
11113,6923888,120,23.6,719098,19.6
11114,6925956,319,57.6,719227,19.6
11115,6928055,97,21.7,719367,19.6
11116,6928652,156,27.3,719465,19.6
11117,6929357,92,21.3,719487,19.6
11118,6929631,70,18.9,719512,19.6
11119,6931246,217,37.0,719643,19.6
11120,6932268,327,59.3,719743,19.6
11121,6932364,659,253,719767,18.5
11122,6932711,408,90.6,719794,18.8
11123,6933763,188,32.0,719889,19.6
11124,6935113,696,308,720020,18.5
11125,6936711,304,53.7,720117,19.6
